"","AAPL","MSFT","CSCO","TMUS","UNH","JNJ","JPM","BAC","KO","DEO"
"2020-08-17",113.240524,206.139114,39.284157,116.870003,310.629242,140.601669,93.424355,24.65135,44.995636,132.121399
"2020-08-18",114.184135,207.325302,39.181488,116.019997,307.043274,141.63974,92.121986,24.299187,45.191631,133.789063
"2020-08-19",114.327408,206.067444,39.078823,115.139999,305.676727,141.922836,92.337479,24.270634,44.211639,132.983963
"2020-08-20",116.864288,210.86293,39.489491,115.400002,303.670563,142.894882,91.231873,23.889915,44.192974,131.622986
"2020-08-21",122.886589,209.329956,39.433495,115.010002,304.455627,144.159409,91.185013,23.775702,44.127647,130.166153
"2020-08-24",124.356346,209.988327,39.36816,115.260002,299.31897,144.539383,93.752281,24.451473,44.771641,132.456818
"2020-08-25",123.336151,212.7202,39.162827,115.410004,302.594818,144.453903,94.164543,24.746529,44.715637,131.517563
"2020-08-26",125.013428,217.319122,39.433495,116.190002,299.299652,144.681915,92.84343,24.32774,44.948971,130.089478
"2020-08-27",123.518951,222.65506,39.470833,115.239998,302.061768,145.327896,95.897919,24.794119,45.014305,129.801941
"2020-08-28",123.318863,224.944687,39.386829,116.260002,304.678528,145.95488,96.291458,25.032066,46.507629,130.242828
"2020-08-31",127.500862,221.62323,39.405495,116.68,302.914612,145.736389,93.874107,24.499065,46.227627,128.814743
"2020-09-01",132.579559,223.333115,39.228161,116.900002,303.185944,143.940948,93.827255,24.47051,45.844963,125.278091
"2020-09-02",129.832718,227.637238,39.592159,118.879997,310.367584,146.135376,95.242065,24.765566,47.776943,130.865814
"2020-09-03",119.43821,213.535812,38.220158,114.839996,306.481201,142.069458,94.94223,24.59305,47.114285,128.143829
"2020-09-04",119.51725,210.538635,38.09882,114.290001,302.381592,141.157486,96.994171,25.43646,47.636955,127.568787
"2020-09-08",111.474335,199.149414,37.333481,111.57,297.777954,139.893997,93.621117,24.420534,46.48896,129.054352
"2020-09-09",115.92067,207.629898,37.454819,113.199997,302.40097,142.21196,94.511223,24.449287,46.84362,132.245972
"2020-09-10",112.136353,201.812469,36.932152,111.720001,295.209717,139.561508,93.536797,24.094673,46.66629,128.7285
"2020-09-11",110.664131,200.495682,37.221481,111.580002,293.389923,140.388,94.698624,24.439703,47.655617,129.025604
"2020-09-14",113.984055,201.851776,37.678818,112.269997,300.289612,140.929489,96.010361,24.67931,47.712067,129.706116
"2020-09-15",114.161903,205.163422,37.893482,115.93,298.985626,141.442459,93.021461,24.228851,48.031963,130.913727
"2020-09-16",110.792572,201.498001,37.725487,113.760002,298.294617,140.976974,93.414978,24.535543,47.787338,130.396194
"2020-09-17",109.023918,199.395081,37.678818,111.910004,296.795929,139.808502,92.346848,24.29594,47.561523,129.936142
"2020-09-18",105.565674,196.918716,37.156151,110.720001,299.754364,141.717957,92.150085,24.16176,47.467442,127.434601
"2020-09-21",108.767021,199.031494,36.437477,110.57,291.161346,137.842056,89.30172,23.45253,46.187847,122.997002
"2020-09-22",110.476402,203.82695,36.698814,112.389999,286.363617,136.996582,88.327286,22.944567,46.72414,123.246185
"2020-09-23",105.842323,197.11525,35.728142,109,284.300537,137.215042,86.89373,22.292841,45.359867,122.623207
"2020-09-24",106.929214,199.670227,35.326809,110.550003,284.80658,137.433563,86.818779,22.369516,45.820896,123.457054
"2020-09-25",110.940788,204.220032,35.886818,112.019997,294.382477,138.374039,87.577721,22.513277,45.839714,124.03212
"2020-09-28",113.588814,205.811966,36.521481,114.239998,295.092957,139.751495,90.098145,23.088331,46.366608,131.833847
"2020-09-29",112.729195,203.669724,36.456146,113.519997,295.98822,139.70401,89.339203,22.781635,46.027885,130.444107
"2020-09-30",114.428673,206.686554,36.764145,114.360001,303.403687,141.432968,90.20121,23.088331,46.451286,131.939285
"2020-10-01",115.397003,208.779648,36.547501,115.730003,304.668854,139.951004,90.857079,23.097916,46.272522,133.098984
"2020-10-02",111.671967,202.618286,36.048271,113.410004,303.608124,138.925034,91.719078,23.203339,46.441879,132.87854
"2020-10-05",115.110458,206.735687,36.330853,114.800003,309.612549,140.815475,93.657677,23.596296,46.460701,134.824188
"2020-10-06",111.810287,202.34314,36.330853,112.449997,306.011841,138.944016,92.693115,23.356689,46.046711,132.581436
"2020-10-07",113.70739,206.195206,37.112667,114.220001,314.497894,140.483002,94.310181,23.845482,46.630054,134.690002
"2020-10-08",113.598709,206.93222,37.480022,115.489998,313.75827,141.442459,96.248772,24.190514,47.476845,135.006302
"2020-10-09",115.574844,212.071625,37.536541,117.230003,319.042511,143.418427,95.700294,24.305523,47.80616,135.360916
"2020-10-12",122.916222,217.564774,38.016937,120.07,321.115387,144.244904,96.872917,24.612219,48.069603,135.226746
"2020-10-13",119.655586,218.999496,37.498867,121.57,322.526428,140.938995,95.303108,23.912571,47.251038,135.035049
"2020-10-14",119.744522,217.034119,37.574219,116.669998,313.213287,140.691986,94.773552,22.637873,47.156948,133.913666
"2020-10-15",119.270233,215.854919,37.649578,115.300003,315.86026,139.827515,96.192032,23.145832,47.03463,131.047913
"2020-10-16",117.600395,215.854919,37.828545,114.959999,321.047272,140.691986,95.993462,23.232096,47.072266,132.763535
"2020-10-19",114.596657,210.509171,37.018471,112.75,315.519653,137.101074,94.376381,22.733713,46.686501,130.597443
"2020-10-20",116.108406,210.931717,36.924278,113.07,314.731415,137.31955,94.915405,23.13625,47.279259,131.210846
"2020-10-21",115.476044,211.079117,36.792404,112.419998,314.128052,136.730576,93.969742,23.049994,47.03463,129.897781
"2020-10-22",114.3694,211.167557,36.566341,111.639999,316.989197,137.823059,97.288979,23.835901,47.683846,131.584641
"2020-10-23",113.66787,212.48436,36.566341,112.379997,321.728455,137.975067,98.168457,23.864649,47.533302,132.725189
"2020-10-26",113.677742,206.440857,35.483097,111.779999,314.390839,136.76857,95.738121,23.519621,46.855869,130.875397
"2020-10-27",115.209259,209.555969,34.729542,112.82,311.909241,135.989578,93.931915,22.858309,46.949955,130.92334
"2020-10-28",109.873657,199.169083,33.636887,109.800003,299.734924,131.439194,91.293533,22.494108,45.124641,125.824409
"2020-10-29",113.944519,201.173721,33.618046,109.510002,295.530853,130.327728,91.889305,22.561201,45.181103,125.067238
"2020-10-30",107.561584,198.962738,33.815857,109.57,296.951721,130.251709,92.712021,22.714546,45.218735,124.770111
"2020-11-02",107.472633,198.825134,33.815857,110.389999,303.724915,131.752701,94.801926,23.078745,45.745625,125.345192
"2020-11-03",109.122742,202.854095,34.550579,111.120003,312.726654,131.57222,97.790184,23.663383,46.432465,128.22052
"2020-11-04",113.578941,212.641571,34.44696,116.019997,345.045532,132.42717,94.801926,22.695377,46.263111,131.028748
"2020-11-05",117.610291,219.422058,35.068649,117.260002,344.889771,132.769165,98.679115,23.586712,46.517143,134.182022
"2020-11-06",117.476662,219.84462,35.351227,123.559998,338.136017,135.134613,97.364655,23.299185,46.526562,132.706024
"2020-11-09",115.13089,214.606934,35.98233,122.779999,340.607819,138.773026,110.547081,26.605728,49.462109,143.93898
"2020-11-10",114.784462,207.354767,36.472149,121.720001,344.198853,140.862991,110.187737,26.509888,50.78875,150.370148
"2020-11-11",118.268478,212.798813,37.046734,125.150002,342.262268,140.406998,108.54229,26.203197,50.412399,149.670471
"2020-11-12",117.991348,211.708054,36.425041,126.809998,344.899536,140.881989,107.208931,25.580221,49.876091,144.964523
"2020-11-13",118.040833,212.759506,38.996559,128.229996,346.125732,142.401947,107.880333,25.877331,50.290077,148.644928
"2020-11-16",119.070206,213.467041,40.070381,128.649994,347.244843,143.304428,110.925346,26.433214,50.666435,153.801376
"2020-11-17",118.169502,210.744995,39.448696,129,342.65152,141.879471,109.800018,26.404463,50.506481,151.711945
"2020-11-18",116.82341,207.966599,38.921207,127.849998,335.265167,139.998505,108.98674,25.858164,49.499741,149.862167
"2020-11-19",117.42717,209.286819,38.779911,129.190002,327.956757,139.779999,109.279892,25.858164,49.989002,151.941956
"2020-11-20",116.140442,207.286804,38.591522,129.679993,325.718475,139.039017,108.343697,25.695232,49.556198,150.283875
"2020-11-23",112.686142,207.01091,39.222622,127.879997,326.068756,137.623291,111.464371,26.251114,49.565601,149.172073
"2020-11-24",113.992645,210.705597,40.136318,128.059998,326.993286,137.623291,116.618179,27.775003,50.073681,149.91008
"2020-11-25",114.843842,210.715454,40.032696,128.740005,324.248962,137.441528,115.398285,27.822922,49.800823,151.108154
"2020-11-27",115.398117,212.055374,40.221092,131.899994,328.871521,137.747635,114.632309,27.784586,49.584419,150.168839
"2020-11-30",117.832977,210.912521,40.522514,132.940002,327.314423,138.398117,111.473808,26.989098,48.930122,148.510742
"2020-12-01",121.465454,213.020935,41.012329,133.729996,332.034302,141.047836,113.232735,27.497063,49.347355,151.108154
"2020-12-02",121.821793,212.193329,41.342003,133.139999,338.233307,141.707901,115.407745,27.851679,49.413734,149.402115
"2020-12-03",121.683212,211.079987,41.549236,131.190002,339.323242,142.530518,114.651207,27.880606,50.049065,149.536285
"2020-12-04",121.000259,211.198242,41.803555,131.800003,341.725922,143.745392,115.691429,28.247076,51.063705,152.74707
"2020-12-07",122.48494,211.129242,41.775299,132.960007,339.743195,142.501846,115.256439,28.054195,50.248203,152.27742
"2020-12-08",123.10849,212.823883,41.79414,133.149994,339.743195,144.969818,115.369919,27.899895,50.428371,150.84935
"2020-12-09",120.53508,208.675964,42.095562,131.119995,336.373749,146.452545,114.471542,27.774527,50.570614,152.632065
"2020-12-10",121.980141,207.414871,41.747047,130.559998,331.724762,145.63942,113.73394,28.073488,50.305096,152.679993
"2020-12-11",121.158638,210.114441,41.747047,131.229996,329.205048,146.309036,113.062531,27.552711,50.589573,152.881256
"2020-12-14",120.53508,211.040573,41.671684,129.360001,328.286987,142.597534,111.871002,27.215176,50.513718,152.7854
"2020-12-15",126.572708,210.971634,42.123825,130,331.744354,144.032364,113.781219,27.62022,51.054222,151.884476
"2020-12-16",126.503433,216.045654,42.123825,129.809998,331.422058,143.171448,114.11219,27.697372,50.314583,152.536209
"2020-12-17",127.384323,216.183609,42.218014,130.009995,333.697723,146.949921,113.166542,27.803455,50.513718,153.322144
"2020-12-18",125.365196,215.365829,42.802021,131.919998,330.484436,147.8013,112.608612,27.649155,50.959404,153.187958
"2020-12-21",126.919128,219.306824,42.274532,130.220001,328.238129,146.376007,116.835686,28.681051,50.077518,151.386093
"2020-12-22",130.531815,220.636902,42.095562,132.25,327.193115,146.089035,115.057861,28.169926,50.030098,151.357346
"2020-12-23",129.621216,217.759995,41.803555,132.229996,329.712891,145.34288,118.273071,28.980015,50.333546,152.066589
"2020-12-24",130.620895,219.464462,41.954269,132.919998,332.838287,145.849884,117.752975,28.893219,50.674923,152.72789
"2020-12-28",135.292648,221.641891,42.31221,133,337.877838,146.53862,118.528404,29.057169,51.357666,153.178391
"2020-12-29",133.491241,220.843826,42.048466,133.139999,339.245178,147.447372,118.216339,28.941442,51.329216,156.437088
"2020-12-30",132.353012,218.410278,41.897751,133.279999,336.940155,149.274445,118.547318,28.912506,51.623173,155.095261
"2020-12-31",131.333542,219.139343,42.152073,134.850006,342.497437,150.546692,120.164398,29.230755,52.002476,152.210358
"2021-01-04",128.087067,214.479111,41.743755,132.429993,341.345001,149.704895,119.02961,28.960728,50.030098,153.149612
"2021-01-05",129.6707,214.686005,41.762745,131.850006,336.754639,151.464996,119.677284,29.182537,49.48011,153.791794
"2021-01-06",125.305801,209.119339,42.161575,131.529999,350.887024,152.89032,125.296829,31.005243,47.90601,152.421204
"2021-01-07",129.581635,215.070251,42.693344,133.190002,356.512604,153.40686,129.411484,31.689966,47.374981,155.641571
"2021-01-08",130.700104,216.38063,42.788303,135.059998,354.910919,153.091187,129.554337,31.371708,48.437027,158.631927
"2021-01-11",127.661469,214.282059,43.073174,132.929993,352.332428,152.450272,131.487854,31.892479,47.602562,152.814163
"2021-01-12",127.483322,211.759811,43.481499,128.690002,349.031342,151.264145,133.554688,32.461475,47.517216,152.862091
"2021-01-13",129.551941,213.149017,43.073174,128.5,346.755737,151.034531,133.678528,32.268597,47.564629,153.523407
"2021-01-14",127.592178,209.877991,42.873768,124.690002,342.350922,153.674698,134.459564,32.779732,46.682751,153.561752
"2021-01-15",125.840279,209.513443,43.139648,127.279999,343.102966,153.339905,132.04982,31.834616,46.180172,151.136871
"2021-01-19",126.523232,213.247528,42.911747,129.850006,343.972229,155.712234,131.478333,31.603168,46.000008,153.120865
"2021-01-20",130.680283,221.031021,43.054188,132.300003,342.653748,155.32959,129.506744,31.188475,46.161213,153.858856
"2021-01-21",135.47081,221.651718,42.835781,130.399994,346.716675,154.707779,128.420914,30.638771,46.41724,153.868439
"2021-01-22",137.648331,222.617279,42.51292,130.360001,339.44043,156.448807,127.430328,30.426605,45.981037,152.018661
"2021-01-25",141.458969,226.144455,42.759811,131.100006,339.694397,158.77327,125.839737,30.050493,46.256035,151.999466
"2021-01-26",141.696503,228.903168,42.978214,131.410004,335.104065,163.077881,125.325409,29.838326,46.739643,154.395584
"2021-01-27",140.607742,229.464783,43.396034,123.269997,325.220184,160.590775,121.782234,28.767849,46.018974,147.849426
"2021-01-28",135.688568,235.405807,43.054188,127.769997,330.259796,161.815201,123.925285,29.240402,46.606895,154.788559
"2021-01-29",130.611023,228.538635,42.332504,126.080002,325.796448,156.047043,122.553726,28.594257,45.658638,153.609665
"2021-02-01",132.768723,236.115204,43.11116,128.419998,326.206665,155.645264,123.458557,28.893219,45.971561,154.002625
"2021-02-02",133.610046,235.97728,43.519485,131.889999,330.816498,154.248657,127.258904,29.925123,46.42672,158.756516
"2021-02-03",132.57077,239.415787,43.462505,129.369995,330.00592,153.531219,128.716187,30.455538,46.246552,156.302902
"2021-02-04",135.985504,238.440384,44.867897,130.600006,321.635803,154.956528,131.678329,31.342781,46.474136,155.545731
"2021-02-05",135.564209,238.627594,45.656048,125.279999,316.93811,157.309708,131.421173,31.217407,47.081024,156.053696
"2021-02-08",135.712906,238.893631,46.472687,126.099998,316.772034,157.759308,133.4785,31.91177,47.337051,157.107986
"2021-02-09",134.82077,240.174438,46.054874,124.449997,321.938629,159.050705,132.945129,31.776762,47.128437,159.302826
"2021-02-10",134.206177,239.238449,44.858395,124.489998,325.620667,159.567245,133.021332,31.805687,47.033607,158.028091
"2021-02-11",133.948471,240.883804,45.181259,124.400002,325.29837,158.849808,132.649872,31.709253,47.697384,160.175003
"2021-02-12",134.186356,241.376434,44.905876,123.68,320.581024,159.347244,134.535736,32.181801,48.067207,160.136658
"2021-02-16",132.025421,240.105453,44.165199,122,317.045502,157.902802,137.774094,33.049759,47.668941,162.465668
"2021-02-17",129.695969,241.152222,43.918312,121.300003,319.233246,158.467194,138.202744,33.184769,47.53619,162.216492
"2021-02-18",128.575851,240.74733,44.003769,123.040001,320.747101,158.543732,138.669434,32.972599,48.143074,162.43692
"2021-02-19",128.734451,237.96254,43.377041,120.099998,317.006439,155.903519,140.983948,33.310143,47.517216,160.452957
"2021-02-22",124.898293,231.58316,43.139648,117.910004,319.995026,155.807281,142.307861,33.898418,48.010315,158.631927
"2021-02-23",124.759514,230.358643,43.215614,119.220001,321.821442,154.430847,143.450821,34.255249,47.924969,159.465759
"2021-02-24",124.253975,231.622681,43.434021,119.379997,324.458435,156.500336,145.974854,35.084625,48.086174,160.299591
"2021-02-25",119.932106,226.132065,43.225109,120.889999,321.19632,156.663925,143.993713,34.65065,47.574116,156.251373
"2021-02-26",120.199738,229.479752,42.607876,119.970001,324.468201,152.525009,140.174332,33.474083,46.455173,152.585236
"2021-03-01",126.672638,233.982849,43.604942,123.57,326.841522,153.352814,143.346054,34.515633,47.318089,154.152283
"2021-03-02",124.025986,230.951141,43.225109,122.449997,326.831787,153.064041,142.879333,34.264889,47.507732,155.487183
"2021-03-03",120.992729,224.71991,42.854774,118.839996,325.102997,150.368912,145.64151,35.123203,47.393944,154.848755
"2021-03-04",119.07962,223.900269,42.313515,118.610001,326.021057,147.336884,143.403198,35.375191,47.35601,155.8741
"2021-03-05",120.358337,228.709503,43.918312,124.68,339.000977,150.253403,143.736557,35.791939,48.162033,158.853455
"2021-03-08",115.342575,224.552032,45.114784,127.059998,341.999359,151.5047,145.64151,35.985775,48.968052,156.773727
"2021-03-09",120.031212,230.862274,45.47562,126.309998,343.767151,151.793472,144.612839,35.200737,48.228413,159.356476
"2021-03-10",118.930923,229.519241,45.855461,127.410004,341.442657,153.189163,147.755951,36.21838,48.7784,161.890854
"2021-03-11",120.893608,234.170456,46.339752,125.989998,344.860962,153.17952,146.984467,36.092388,48.247379,161.581299
"2021-03-12",119.971741,232.807663,46.358746,127.120003,348.948151,153.622314,148.727478,36.770813,48.15176,162.248749
"2021-03-15",122.905861,231.879425,46.918995,125.629997,346.850677,154.411591,147.984558,36.586666,48.792385,162.171371
"2021-03-16",124.472046,234.743225,47.165886,127.779999,347.556366,155.326019,146.212952,36.480049,48.974052,163.835159
"2021-03-17",123.669128,234.081604,46.928493,127.300003,345.184418,154.748489,147.71785,36.780506,48.993172,163.88353
"2021-03-18",119.476112,227.840469,46.339752,124.910004,354.858368,154.459747,150.156174,37.739994,48.352554,162.974243
"2021-03-19",118.940834,227.475082,46.510674,124.190002,358.318298,154.045822,147.765503,37.342628,48.582031,161.72641
"2021-03-22",122.311096,233.044708,47.764133,126.110001,359.572815,154.488602,143.793701,36.499435,48.763695,161.175018
"2021-03-23",121.468544,234.614853,47.488747,124.389999,361.180267,154.344223,142.355499,35.762863,49.136597,160.246399
"2021-03-24",119.039963,232.521317,47.146896,122.360001,363.238556,155.84581,143.460342,35.762863,49.260902,159.375793
"2021-03-25",119.535591,229.440247,47.963539,123.480003,363.718811,155.903549,145.298599,36.499435,49.738972,159.375793
"2021-03-26",120.150177,233.52858,49.919682,122.989998,369.001801,158.75267,147.71785,37.488014,50.714249,160.294769
"2021-03-29",120.328598,232.304062,49.872208,123.459999,371.530487,159.821091,145.422424,37.129414,51.488728,162.006912
"2021-03-30",118.851639,228.956375,49.160015,124.639999,366.13974,158.829666,147.136841,37.788456,50.81942,160.623672
"2021-03-31",121.081955,232.827438,49.103039,125.290001,364.679321,158.194412,144.993805,37.497707,50.39872,158.843796
"2021-04-01",121.924522,239.325333,49.359432,127.650002,359.778656,156.731339,146.403458,38.273045,50.207485,161.968231
"2021-04-05",124.799156,245.961456,50.124538,131.399994,362.826904,157.308853,147.179504,38.573498,50.494331,163.690048
"2021-04-06",125.106453,244.766541,49.761116,131.429993,357.132294,157.27037,146.144791,38.466885,50.85767,164.521973
"2021-04-07",126.781662,246.781082,49.512447,130.020004,358.377106,157.482117,148.43457,38.815788,50.943726,164.115692
"2021-04-08",129.220139,250.089279,49.646347,130.110001,357.641968,156.866104,148.616608,38.476582,50.790737,169.261826
"2021-04-09",131.837067,252.656845,49.818497,129.029999,368.825317,155.21051,149.728012,38.757641,50.848106,169.793869
"2021-04-12",130.092468,252.716095,49.321178,130.759995,368.805725,155.585892,149.411804,38.825481,51.010654,167.907593
"2021-04-13",133.254562,255.263901,49.407246,130.789993,367.061035,153.506821,147.629807,38.108284,50.762051,167.955948
"2021-04-14",130.875565,252.40007,49.129894,129.899994,368.16864,153.930313,144.87056,38.651031,50.752495,168.381577
"2021-04-15",133.323975,256.261261,49.388123,131.470001,382.263,154.382721,145.790283,37.546165,50.991531,172.773193
"2021-04-16",132.986954,257.485809,50.497536,133.050003,383.243134,156.163422,146.872925,37.943523,51.326183,173.131104
"2021-04-19",133.66098,255.510742,50.545357,131.990005,382.096375,156.596588,146.250153,37.962906,51.632153,174.862625
"2021-04-20",131.946106,255.036743,49.531582,130.550003,388.653473,160.244614,143.011887,36.906502,51.794697,172.763535
"2021-04-21",132.332718,257.327789,49.665478,132.119995,390.888214,160.35051,144.228638,37.526779,52.215401,174.514389
"2021-04-22",130.786377,253.960373,49.254227,131.729996,388.663269,158.993317,141.191528,37.177872,52.05286,175.085114
"2021-04-23",133.145554,257.890656,49.646347,133.320007,392.358398,159.320587,143.893311,37.972599,52.081543,175.994385
"2021-04-26",133.542053,258.285675,49.388123,132.5,387.996796,157.973022,144.247803,38.195507,51.307056,173.111771
"2021-04-27",133.214935,258.700439,49.129894,132.919998,386.663818,157.068222,144.908875,38.651031,51.230572,173.305237
"2021-04-28",132.412018,251.382919,48.881233,132.080002,386.751984,155.913162,145.847778,38.796402,51.240131,174.185516
"2021-04-29",132.312897,249.358505,49.215973,134.009995,393.573761,158.050003,148.683685,39.843121,51.880756,177.367981
"2021-04-30",130.310562,249.032623,48.689953,132.130005,390.878387,156.635056,147.361542,39.280998,51.613026,173.489044
"2021-05-03",131.381088,248.716614,48.93861,131.449997,397.837372,159.022202,146.93042,39.310074,52.091103,174.417664
"2021-05-04",126.732109,244.697433,48.498676,128.479996,403.169281,161.486313,148.961517,39.736515,51.766014,173.88562
"2021-05-05",126.979927,243.393906,48.900364,134.130005,404.306244,160.812531,150.915985,40.114494,51.632153,173.827591
"2021-05-06",128.605606,246.613205,50.153233,138.880005,406.727173,161.457443,153.95311,40.715389,52.148476,175.762222
"2021-05-07",129.290741,249.309128,51.100063,139.119995,409.353943,162.188995,154.480026,40.880146,52.119789,177.251892
"2021-05-10",125.954437,244.095016,50.841839,135.809998,412.529602,163.89267,154.460876,40.754154,52.502247,177.416351
"2021-05-11",125.02108,243.156891,50.52623,138,403.522186,162.554749,151.893234,40.288944,51.938114,174.495041
"2021-05-12",121.903244,236.017136,49.349865,136.639999,397.317902,161.900192,150.848907,39.910965,51.670399,178.538437
"2021-05-13",124.087708,239.996826,50.201054,138.119995,400.444489,163.594299,154.729141,40.550629,52.119789,180.250595
"2021-05-14",126.550194,245.052902,50.593178,141.520004,401.659882,163.844528,157.133926,41.0546,52.330135,183.02681
"2021-05-17",125.37854,242.11998,50.631432,140.199997,400.513153,164.008194,157.766235,41.42289,52.24408,183.549179
"2021-05-18",123.968559,240.046204,50.621868,135,402.228363,164.065933,155.543503,40.860764,51.957241,183.626556
"2021-05-19",123.809692,240.640091,50.181927,134.350006,401.365814,163.709793,154.355484,40.676624,51.794697,183.791
"2021-05-20",126.411194,243.96579,50.545357,136.160004,400.52298,164.66272,154.087234,40.5797,52.253651,185.725632
"2021-05-21",124.544456,242.669159,50.143673,136.050003,403.453552,164.556839,155.8405,41.093372,52.224964,184.787323
"2021-05-24",126.202682,248.221954,51.06181,137.729996,402.787109,165.186386,156.683609,41.31628,52.397076,185.493469
"2021-05-25",126.004089,249.152374,50.985298,136.759995,404.845337,164.731155,155.064453,40.715389,52.387512,185.861069
"2021-05-26",125.954437,248.924713,50.602741,139.649994,405.002167,163.75293,155.045303,40.744469,52.616985,186.422104
"2021-05-27",124.395531,246.766953,50.612301,141.309998,404.502319,163.501129,157.459656,41.238747,53.056816,186.596222
"2021-05-28",123.730247,247.133163,50.593178,141.449997,403.737793,163.927277,157.354294,41.083683,52.865585,186.934799
"2021-06-01",123.402573,244.876419,50.325386,141.699997,398.641052,160.324249,159.088364,41.597343,52.856022,187.360428
"2021-06-02",124.177078,244.777481,50.650562,140.979996,397.788391,160.97319,159.097961,41.616726,53.06638,188.1633
"2021-06-03",122.667809,243.203659,51.004429,142.320007,399.856445,160.818207,159.203369,42.093632,53.200237,186.576889
"2021-06-04",125.001213,248.231842,51.712151,144.509995,397.58252,160.750412,159.462021,42.113091,53.773933,186.325363
"2021-06-07",125.011139,251.221039,51.568695,143.509995,392.299591,159.65596,158.714737,41.967106,53.582703,186.847733
"2021-06-08",125.845207,249.993698,51.769539,145.389999,393.759979,158.251572,158.082413,41.733517,53.209797,187.602234
"2021-06-09",126.23246,251.003296,51.664333,147.270004,393.132721,160.382355,156.108765,41.188496,53.047249,188.066544
"2021-06-10",125.219658,254.616058,52.630295,146.509995,393.514984,161.825516,153.675247,40.575336,53.458397,188.579224
"2021-06-11",126.450905,255.259445,52.38163,145.350006,389.986511,159.772202,153.569855,40.740791,53.697437,187.989166
"2021-06-14",129.558807,257.239014,51.807793,145.259995,391.231262,160.169281,150.963898,40.254158,53.5144,188.095566
"2021-06-15",128.724731,255.724579,51.444366,145.679993,392.328979,159.316971,148.674103,40.28336,53.379536,189.362762
"2021-06-16",129.23114,254.754639,51.138321,144.910004,389.359161,159.258865,149.718399,40.50721,52.666645,188.763016
"2021-06-17",130.859543,258.238708,50.813145,146.449997,389.457184,160.024017,145.397491,38.735867,52.93639,187.7957
"2021-06-18",129.538956,256.783722,49.79937,144.699997,383.033447,156.885895,141.71846,37.743137,51.799629,184.56485
"2021-06-21",131.365967,259.95108,50.86097,145.660004,391.591888,158.687424,144.12323,38.687206,52.368008,187.989166
"2021-06-22",133.034088,262.801697,50.937473,145.820007,392.201813,158.474319,143.912491,38.901329,52.56068,188.376099
"2021-06-23",132.756073,262.564148,50.459282,145.029999,389.122711,157.515472,144.784317,39.125179,52.136795,187.59256
"2021-06-24",132.468124,263.969666,50.478409,145.600006,392.378876,158.232178,146.116043,39.738335,52.396908,188.018173
"2021-06-25",132.170227,262.316711,50.746197,145.339996,398.359955,159.045776,147.591492,40.50721,52.329472,187.640945
"2021-06-28",133.828461,265.978943,50.650562,145.039993,394.926727,158.86174,147.859726,40.448814,52.271675,187.312027
"2021-06-29",135.367508,268.631622,50.602741,144.990005,391.621368,158.871429,147.677704,39.796726,51.886326,186.586548
"2021-06-30",135.993073,268.136719,50.688812,144.830002,393.923309,159.559113,149.018997,40.127632,52.127171,185.425766
"2021-07-01",136.300873,268.82959,51.109623,145.339996,398.300903,160.740738,150.494461,40.429344,51.982666,185.667603
"2021-07-02",138.971878,274.817841,51.562271,146.289993,402.698181,163.665756,150.349884,40.049782,52.194603,185.251648
"2021-07-06",141.017319,274.827789,51.022957,146.75,403.583496,162.687531,147.825287,38.998653,51.905602,185.251648
"2021-07-07",143.549362,277.074615,51.29261,148.039993,404.960754,164.082245,147.998718,38.687206,52.329472,186.354385
"2021-07-08",142.228745,274.59024,51.29261,146.860001,403.278564,163.762619,145.44519,37.743137,52.146439,182.891388
"2021-07-09",144.085526,275.104919,51.754883,146.009995,405.403381,164.411545,150.09938,38.969452,52.46434,184.235962
"2021-07-12",143.479813,274.491241,51.263718,146.899994,409.26944,164.15004,152.248184,39.543682,52.483608,184.748657
"2021-07-13",144.611771,278.113922,51.350391,147.770004,411.72876,163.94664,149.983734,38.794266,53.003822,186.431793
"2021-07-14",148.097,279.628326,52.091949,148.899994,407.99057,165.060455,149.473022,37.821003,54.19838,187.689301
"2021-07-15",147.431717,278.163391,51.668205,148.339996,413.214172,163.074936,149.800674,37.791805,54.371788,186.383408
"2021-07-16",145.356491,277.886261,51.716362,149.410004,412.869873,162.813446,146.379898,36.906136,54.333252,186.277008
"2021-07-19",141.444275,274.184387,51.099998,144.610001,402.403015,161.63179,141.619705,35.942604,53.687805,181.159882
"2021-07-20",145.118164,276.470856,51.600788,144.399994,406.24939,163.15242,144.259979,36.682285,53.784138,182.185242
"2021-07-21",144.373459,278.529633,51.889709,144.570007,407.892273,164.159729,147.295303,37.431698,54.477757,183.6362
"2021-07-22",145.763596,283.221283,52.525326,144.75,409.003815,164.634308,145.435562,36.945065,54.400688,184.30368
"2021-07-23",147.511154,286.71524,53.189842,144,410.902466,166.387375,145.156097,36.692017,54.920898,186.335052
"2021-07-26",147.938126,286.101593,53.420979,144.970001,406.81015,166.464874,146.129349,37.110523,54.96907,184.951782
"2021-07-27",145.733795,283.617188,53.237991,144.820007,408.344696,167.230042,145.93663,36.964531,55.161736,187.118576
"2021-07-28",143.956436,283.300476,52.746834,145.119995,402.511261,166.765121,146.177521,37.110523,54.660793,188.83075
"2021-07-29",144.611771,283.577576,53.035748,144.630005,405.37384,166.765121,147.430206,37.645817,54.959435,191.132965
"2021-07-30",144.830215,282.003815,53.324665,144.020004,405.511597,166.784485,146.254623,37.33437,54.940163,191.732697
